ID	seqnames	start	strand	Condition_Count	Gene_Name	Gene_Biotype	annotation	RBP_Num	miRNA_Num	SplicingSite_Num	SNP_Num	Cell_Line	Cell_Line_Num	Technique	Technique_Num	Quantification
m6A_Rnor6_2451	chr17	9490196	-	1	Ddx46	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2452	chr17	9500853	-	1	Ddx46	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2453	chr17	10425271	-	1	Cdhr2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2454	chr17	10758133	-	1	Cplx2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2455	chr17	11065063	-	2	Sfxn1	protein_coding	Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2456	chr17	13391965	-	1	Gadd45g	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2457	chr17	13800108	-	1	S1pr3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2458	chr17	14608660	-	1		protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2459	chr17	15866567	-	2	Ninj1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_246	chr1	224817692	+	1	Slc22a8	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2460	chr17	15866626	-	2	Ninj1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2461	chr17	15866676	-	1	Ninj1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2462	chr17	16693197	-	1	Id4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2463	chr17	18413358	-	2	Fam8a1	protein_coding	Intergenic	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	0
m6A_Rnor6_2464	chr17	21571832	-	1	Tmem14c	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2465	chr17	21571874	-	1	Tmem14c	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2466	chr17	23824201	-	1	Gfod1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2467	chr17	27286834	-	1	Dsp	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2468	chr17	27306141	-	1	Dsp	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2469	chr17	27541602	-	1	Rreb1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_247	chr1	224825132	+	1	Slc22a6	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2470	chr17	28104799	-	1	Ly86	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2471	chr17	32132452	-	1	Nqo2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2472	chr17	42085524	-	1	Gpld1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2473	chr17	42108631	-	1	Gpld1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2474	chr17	42230170	-	3	Tdp2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney;Liver	3	m6A-REF-seq	1	1
m6A_Rnor6_2475	chr17	42266818	-	1	LOC100911664	protein_coding	5'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2476	chr17	43495799	-	1		protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2477	chr17	43522899	-	1	Slc17a3	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2478	chr17	43532966	-	2	Slc17a3	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2479	chr17	43571488	-	1	Slc17a2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_248	chr1	224955141	+	1	Stx5	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2480	chr17	43639686	-	1	H1f2	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2481	chr17	43680338	-	1	Hist1h2bq	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2482	chr17	46358426	-	1	Elmo1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2483	chr17	48678175	-	1	Vps41	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2484	chr17	48690885	-	1	Vps41	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2485	chr17	54028062	-	1	B3galnt2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2486	chr17	54028087	-	1	B3galnt2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2487	chr17	54028428	-	1	B3galnt2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2488	chr17	55675200	-	1	Jcad	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2489	chr17	56957744	-	1	Cul2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_249	chr1	224971971	+	1	Tmem223	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2490	chr17	62332605	-	1	Ccny	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2491	chr17	63826352	-	1	Zmynd11	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2492	chr17	63849457	-	1	Zmynd11	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2493	chr17	65535052	-	1		ribozyme	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2494	chr17	65573063	-	1	Ryr2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2495	chr17	66321822	-	1	Actn2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2496	chr17	69708735	-	1	Akr1c12	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2497	chr17	70299897	-	2	Gdi2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2498	chr17	78489884	-	1	Fam107b	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2499	chr17	78492179	-	1	Fam107b	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_25	chr1	36421454	+	1	Tent4a	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_250	chr1	225125128	+	2	B3gat3	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_2500	chr17	78920598	-	1	Acbd7	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2501	chr17	79030395	-	2	Fam171a1	protein_coding	Intergenic	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	0
m6A_Rnor6_2502	chr17	79032937	-	1	Fam171a1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2503	chr17	80629800	-	1	Cubn	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2504	chr17	80652419	-	1	Cubn	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2505	chr17	85533125	-	1		protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2506	chr17	87726865	-	1	Arhgap21	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2507	chr17	87736996	-	1	Arhgap21	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2508	chr17	87760085	-	1	Arhgap21	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2509	chr17	87797343	-	1	Arhgap21	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_251	chr1	225126114	+	1	B3gat3	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2510	chr17	90554878	-	1	Nid1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2511	chr17	90558067	-	1	Nid1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2512	chr17	90626801	-	1	Nid1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2513	chr18	1176814	+	1	Thoc1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2514	chr18	3574086	+	1	Riok3	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2515	chr18	3589417	+	1	Riok3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2516	chr18	4342650	+	1	Impact	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2517	chr18	4344592	+	1	Impact	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2518	chr18	14646235	+	1	Dtna	protein_coding	Intron	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2519	chr18	14669758	+	1	RGD1563861	processed_pseudogene	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_252	chr1	225126481	+	2	B3gat3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_2520	chr18	14857624	+	1		protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2521	chr18	15519436	+	1	B4galt6	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2522	chr18	23018750	+	1	Pik3c3	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2523	chr18	24497207	+	1	Sap130	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2524	chr18	24561087	+	2	Ammecr1l	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2525	chr18	24561222	+	1	Ammecr1l	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2526	chr18	25068151	+	1	Ercc3	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2527	chr18	25664395	+	1	Wdr36	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2528	chr18	25975721	+	1	U6	snRNA	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2529	chr18	27106121	+	1	Srp19	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_253	chr1	225140304	+	1	Eml3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2530	chr18	27617893	+	1	Kdm3b	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2531	chr18	27640766	+	1	Reep2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2532	chr18	27641242	+	1	Reep2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2533	chr18	27977766	+	1	Ctnna1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2534	chr18	28055132	+	2	Ctnna1	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2535	chr18	28055419	+	1	Ctnna1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2536	chr18	28371728	+	1	Matr3	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2537	chr18	28415373	+	1	Paip2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2538	chr18	28654244	+	1	Cxxc5	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2539	chr18	28656239	+	3	Cxxc5	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney;Liver	3	m6A-REF-seq	1	1
m6A_Rnor6_254	chr1	225146202	+	2	Mta2	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_2540	chr18	28794938	+	1	Psd2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2541	chr18	29111406	+	1	Pura	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2542	chr18	29116327	+	1	Pura	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2543	chr18	29492681	+	1	Eif4ebp3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2544	chr18	29507320	+	1	Slc35a4	protein_coding	5'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2545	chr18	29507780	+	1	Slc35a4	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2546	chr18	30213471	+	1	Pcdha13	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2547	chr18	30970383	+	1	Pcdhgc3	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2548	chr18	31405648	+	1	Dele1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2549	chr18	31461618	+	1	Rnf14	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_255	chr1	225197596	+	1	Ahnak	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2550	chr18	31467356	+	1	Rnf14	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2551	chr18	32359214	+	1	Fgf1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2552	chr18	40598074	+	1	Eif1a	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2553	chr18	44778802	+	1	Tnfaip8	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2554	chr18	44837199	+	1	Hsd17b4	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2555	chr18	44868290	+	3	Hsd17b4	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney;Liver	3	m6A-REF-seq	1	1
m6A_Rnor6_2556	chr18	46149967	+	1		protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2557	chr18	48143063	+	1	Snx2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2558	chr18	48148323	+	1	Snx2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2559	chr18	48354569	+	1	Snx24	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_256	chr1	225212469	+	1	Ahnak	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2560	chr18	55464080	+	1	LOC100910979	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2561	chr18	55584606	+	1	MGC108823	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2562	chr18	55812347	+	1	Dctn4	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2563	chr18	56078563	+	1	Cd74	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2564	chr18	56404658	+	1	Pdgfrb	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2565	chr18	56405884	+	1	Pdgfrb	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2566	chr18	56454832	+	1	Csf1r	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2567	chr18	57305815	+	1	Sh3tc2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2568	chr18	58342738	+	1	Napg	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2569	chr18	59172921	+	1	Wdr7	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_257	chr1	226247148	+	1	Fads1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2570	chr18	60572976	+	1	Nedd4l	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2571	chr18	60693534	+	2	Nedd4l	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2572	chr18	63044820	+	1	Impa2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2573	chr18	63561126	+	1	Cep192	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2574	chr18	69834477	+	1		protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2575	chr18	70262712	+	1	Mbd1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2576	chr18	70751647	+	1	Acaa2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2577	chr18	70762213	+	1	Acaa2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2578	chr18	71422181	+	1	Smad7	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2579	chr18	73277184	+	1	Hdhd2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_258	chr1	226247242	+	1	Fads1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2580	chr18	73480040	+	3	Pias2	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney;Liver	3	m6A-REF-seq	1	1
m6A_Rnor6_2581	chr18	74396280	+	1	Epg5	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2582	chr18	76730352	+	1	Txnl4a	protein_coding	5'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2583	chr18	76804667	+	1	Slc66a2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2584	chr18	293107	-	1	Mtmr1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2585	chr18	1893064	-	1	Abhd3	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2586	chr18	4097061	-	2	Osbpl1a	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_2587	chr18	4164072	-	1	Osbpl1a	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2588	chr18	4164109	-	1	Osbpl1a	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2589	chr18	6375561	-	1	Kctd1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_259	chr1	226248495	+	2	Fads1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2590	chr18	6768368	-	1	Aqp4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2591	chr18	6769660	-	1	Aqp4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2592	chr18	6769672	-	1	Aqp4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2593	chr18	6769961	-	1	Aqp4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2594	chr18	8148229	-	2	Cdh2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2595	chr18	8148239	-	1	Cdh2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2596	chr18	11827295	-	1	Dsc2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2597	chr18	15074460	-	1	Mep1b	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2598	chr18	15193305	-	1	Rnf125	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2599	chr18	15582151	-	1	Dsg2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_26	chr1	36432711	+	1	Tent4a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_260	chr1	226248909	+	1	Fads1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_2600	chr18	15867688	-	1		protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2601	chr18	16450470	-	1	Rprd1a	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2602	chr18	17342066	-	1	Tpgs2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2603	chr18	17689661	-	1	Celf4	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2604	chr18	18079528	-	1		protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2605	chr18	24370268	-	1	Slc25a46	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2606	chr18	24561284	-	1		snoRNA	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2607	chr18	24561438	-	1		snoRNA	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_2608	chr18	24781499	-	1	Myo7b	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2609	chr18	26184034	-	1	Nrep	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_261	chr1	226666892	+	1	Ddb1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2610	chr18	27130639	-	1	Reep5	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2611	chr18	27133138	-	2	Reep5	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_2612	chr18	27281533	-	1	Fam13b	protein_coding	5'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2613	chr18	27433930	-	1	Cdc23	protein_coding	Intron	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_2614	chr18	28016387	-	1	Lrrtm2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_2615	chr18	28414102	-	1	Slc23a1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_2616	chr18	30974097	-	1	Diaph1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
