TranscriptID,Position,Class
ENST00000382142,10498,-1
ENST00000382142,11324,-1
ENST00000382142,17372,-1
ENST00000382142,1938,-1
ENST00000382142,19562,-1
ENST00000382142,20177,-1
ENST00000382142,27416,-1
ENST00000382142,2813,-1
ENST00000382142,2900,-1
ENST00000382142,29474,-1
ENST00000382142,30276,-1
ENST00000382142,30287,-1
ENST00000382142,37424,-1
ENST00000382142,39480,-1
ENST00000382142,39871,-1
ENST00000382142,41533,-1
ENST00000382142,44149,-1
ENST00000382142,44181,-1
ENST00000382142,48981,-1
ENST00000382142,50528,-1
ENST00000382142,51057,-1
ENST00000382142,57217,-1
ENST00000382142,60126,-1
ENST00000382142,60428,-1
ENST00000382142,61701,-1
ENST00000382142,61927,-1
ENST00000382142,63937,-1
ENST00000382142,64494,-1
ENST00000382142,650,-1
ENST00000382142,68285,-1
ENST00000382142,69199,-1
ENST00000382142,69378,-1
ENST00000382142,69788,-1
ENST00000382142,70182,-1
ENST00000382142,71161,-1
ENST00000382142,73019,-1
ENST00000382142,73537,-1
ENST00000382142,73708,-1
ENST00000382142,74600,-1
ENST00000382142,79979,-1
ENST00000382142,83639,-1
ENST00000382142,8401,-1
ENST00000382142,8809,-1
ENST00000382214,12204,-1
ENST00000382214,12267,-1
ENST00000382214,13869,-1
ENST00000382214,14470,-1
ENST00000382214,14860,-1
ENST00000382214,15505,-1
ENST00000382214,1805,-1
ENST00000382214,18636,-1
ENST00000382214,19459,-1
ENST00000382214,2169,-1
ENST00000382214,5595,-1
ENST00000382214,5763,-1
ENST00000382227,10112,-1
ENST00000382227,10522,-1
ENST00000382227,11459,-1
ENST00000382227,1483,-1
ENST00000382227,14924,-1
ENST00000382227,16105,-1
ENST00000382227,17687,-1
ENST00000382227,1865,-1
ENST00000382227,19247,-1
ENST00000382227,20826,-1
ENST00000382227,21850,-1
ENST00000382227,21936,-1
ENST00000382227,2646,-1
ENST00000382227,4933,-1
ENST00000382247,1140,-1
ENST00000382247,2057,-1
ENST00000382247,2308,-1
ENST00000382247,4022,-1
ENST00000382247,8914,-1
ENST00000382252,13446,-1
ENST00000382252,18908,-1
ENST00000382252,3632,-1
ENST00000382252,4692,-1
ENST00000382252,8284,-1
ENST00000382252,9824,-1
ENST00000382298,102284,-1
ENST00000382298,104353,-1
ENST00000382298,104604,-1
ENST00000382298,11906,-1
ENST00000382298,14198,-1
ENST00000382298,17424,-1
ENST00000382298,17619,-1
ENST00000382298,21419,-1
ENST00000382298,23319,-1
ENST00000382298,23382,-1
ENST00000382298,2371,-1
ENST00000382298,24694,-1
ENST00000382298,2488,-1
ENST00000382298,25655,-1
ENST00000382298,300,-1
ENST00000382298,32712,-1
ENST00000382298,34380,-1
ENST00000382298,35869,-1
ENST00000382298,40792,-1
ENST00000382298,41838,-1
ENST00000382298,44123,-1
ENST00000382298,48273,-1
ENST00000382298,48681,-1
ENST00000382298,50606,-1
ENST00000382298,51075,-1
ENST00000382298,51877,-1
ENST00000382298,55301,-1
ENST00000382298,56882,-1
ENST00000382298,57678,-1
ENST00000382298,57863,-1
ENST00000382298,59040,-1
ENST00000382298,60279,-1
ENST00000382298,62741,-1
ENST00000382298,64594,-1
ENST00000382298,66506,-1
ENST00000382298,68819,-1
ENST00000382298,69552,-1
ENST00000382298,78143,-1
ENST00000382298,78882,-1
ENST00000382298,79495,-1
ENST00000382298,82619,-1
ENST00000382298,82794,-1
ENST00000382298,85270,-1
ENST00000382298,86103,-1
ENST00000382298,8624,-1
ENST00000382298,9095,-1
ENST00000382298,91252,-1
ENST00000382298,97313,-1
ENST00000382298,98378,-1
ENST00000382592,11114,-1
ENST00000382592,14336,-1
ENST00000382592,17738,-1
ENST00000382592,19885,-1
ENST00000382592,21115,-1
ENST00000382592,21366,-1
ENST00000382592,22485,-1
ENST00000382592,30414,-1
ENST00000382592,30647,-1
ENST00000382592,3158,-1
ENST00000382592,33592,-1
ENST00000382592,33841,-1
ENST00000382592,33976,-1
ENST00000382592,35167,-1
ENST00000382592,36447,-1
ENST00000382592,39753,-1
ENST00000382592,40573,-1
ENST00000382592,42303,-1
ENST00000382592,45075,-1
ENST00000382592,46815,-1
ENST00000382592,48272,-1
ENST00000382592,49604,-1
ENST00000382592,50130,-1
ENST00000382592,50575,-1
ENST00000382592,52472,-1
ENST00000382592,59981,-1
ENST00000382592,62684,-1
ENST00000382592,62745,-1
ENST00000382592,66697,-1
ENST00000382592,67359,-1
ENST00000382592,6853,-1
ENST00000382592,68834,-1
ENST00000382592,71833,-1
ENST00000382592,72615,-1
ENST00000382592,73491,-1
ENST00000382592,74185,-1
ENST00000382592,74248,-1
ENST00000382592,76348,-1
ENST00000382592,76552,-1
ENST00000382592,76642,-1
ENST00000382592,78013,-1
ENST00000382592,78892,-1
ENST00000382592,79432,-1
ENST00000382592,81550,-1
ENST00000382592,82289,-1
ENST00000382592,85870,-1
ENST00000382592,86308,-1
ENST00000382592,86479,-1
ENST00000382592,87730,-1
ENST00000382592,9431,-1
ENST00000382592,9517,-1
ENST00000382592,9953,-1
ENST00000382723,1420,-1
ENST00000382723,4158,-1
ENST00000382723,600,-1
ENST00000382745,14136,-1
ENST00000382745,21391,-1
ENST00000382745,22361,-1
ENST00000382745,22561,-1
ENST00000382745,23304,-1
ENST00000382745,24398,-1
ENST00000382745,28889,-1
ENST00000382745,4230,-1
ENST00000382745,4251,-1
ENST00000382745,4635,-1
ENST00000382745,8357,-1
ENST00000382751,13733,-1
ENST00000382751,14782,-1
ENST00000382751,14818,-1
ENST00000382751,15339,-1
ENST00000382751,18032,-1
ENST00000382751,18241,-1
ENST00000382751,20113,-1
ENST00000382751,21260,-1
ENST00000382751,23359,-1
ENST00000382751,238,-1
ENST00000382751,2497,-1
ENST00000382751,25325,-1
ENST00000382751,2534,-1
ENST00000382751,25469,-1
ENST00000382751,28203,-1
ENST00000382751,31022,-1
ENST00000382751,32042,-1
ENST00000382751,33651,-1
ENST00000382751,35440,-1
ENST00000382751,3729,-1
ENST00000382751,38345,-1
ENST00000382751,38599,-1
ENST00000382751,40135,-1
ENST00000382751,41076,-1
ENST00000382751,41185,-1
ENST00000382751,42313,-1
ENST00000382751,42427,-1
ENST00000382751,4691,-1
ENST00000382751,46930,-1
ENST00000382751,49842,-1
ENST00000382751,5083,-1
ENST00000382751,5310,-1
ENST00000382751,53120,-1
ENST00000382751,53509,-1
ENST00000382751,56607,-1
ENST00000382751,56827,-1
ENST00000382751,64604,-1
ENST00000382751,6545,-1
ENST00000382751,67713,-1
ENST00000382751,68478,-1
ENST00000382751,6994,-1
ENST00000382751,7325,-1
ENST00000382751,80660,-1
ENST00000382751,81444,-1
ENST00000382891,12051,-1
ENST00000382891,1398,-1
ENST00000382891,14552,-1
ENST00000382891,17392,-1
ENST00000382891,19489,-1
ENST00000382891,23411,-1
ENST00000382891,24480,-1
ENST00000382891,25762,-1
ENST00000382891,28802,-1
ENST00000382891,33244,-1
ENST00000382891,35245,-1
ENST00000382891,37116,-1
ENST00000382891,37159,-1
ENST00000382891,44502,-1
ENST00000382891,46119,-1
ENST00000382891,49033,-1
ENST00000382891,5075,-1
ENST00000382891,51639,-1
ENST00000382891,55445,-1
ENST00000382891,56841,-1
ENST00000382891,5696,-1
ENST00000382891,57709,-1
ENST00000382891,5963,-1
ENST00000382891,63941,-1
ENST00000382891,64374,-1
ENST00000382891,65211,-1
ENST00000382891,66571,-1
ENST00000382891,67216,-1
ENST00000382891,72551,-1
ENST00000382891,73856,-1
ENST00000382891,75468,-1
ENST00000382891,76091,-1
ENST00000382891,78476,-1
ENST00000382891,83733,-1
ENST00000382891,85023,-1
ENST00000382891,87970,-1
ENST00000382891,88141,-1
ENST00000382891,88256,-1
ENST00000382891,89192,-1
ENST00000388901,11564,-1
ENST00000388901,13959,-1
ENST00000388901,14361,-1
ENST00000388901,17256,-1
ENST00000388901,20913,-1
ENST00000388901,22191,-1
ENST00000388901,25176,-1
ENST00000388901,25432,-1
ENST00000388901,26556,-1
ENST00000388901,26900,-1
ENST00000388901,27703,-1
ENST00000388901,31025,-1
ENST00000388901,31058,-1
ENST00000388901,32069,-1
ENST00000388901,32724,-1
ENST00000388901,8635,-1
ENST00000388913,4359,-1
ENST00000388913,6887,-1
ENST00000388913,9482,-1
ENST00000388913,9543,-1
ENST00000388995,10453,-1
ENST00000388995,12570,-1
ENST00000388995,13380,-1
ENST00000388995,14155,-1
ENST00000388995,17803,-1
ENST00000388995,19477,-1
ENST00000388995,20957,-1
ENST00000388995,29689,-1
ENST00000388995,30586,-1
ENST00000388995,30719,-1
ENST00000388995,31491,-1
ENST00000388995,31869,-1
ENST00000388995,7920,-1
ENST00000388995,971,-1
ENST00000389005,10338,-1
ENST00000389005,1156,-1
ENST00000389005,12003,-1
ENST00000389005,12922,-1
ENST00000389005,1885,-1
ENST00000389005,21611,-1
ENST00000389005,2205,-1
ENST00000389005,23060,-1
ENST00000389005,25784,-1
ENST00000389005,27702,-1
ENST00000389005,28687,-1
ENST00000389005,30217,-1
ENST00000389005,30998,-1
ENST00000389005,31826,-1
ENST00000389005,32939,-1
ENST00000389005,33650,-1
ENST00000389005,3414,-1
ENST00000389005,36210,-1
ENST00000389005,40630,-1
ENST00000389005,43262,-1
ENST00000389005,43889,-1
ENST00000389005,7391,-1
ENST00000389005,7709,-1
ENST00000389005,7760,-1
ENST00000389005,8690,-1
ENST00000389017,2202,-1
ENST00000389017,275,-1
ENST00000389054,101675,-1
ENST00000389054,1642,-1
ENST00000389054,1668,-1
ENST00000389054,17323,-1
ENST00000389054,1804,-1
ENST00000389054,20456,-1
ENST00000389054,25704,-1
ENST00000389054,25814,-1
ENST00000389054,26641,-1
ENST00000389054,28576,-1
ENST00000389054,31385,-1
ENST00000389054,32552,-1
ENST00000389054,33594,-1
ENST00000389054,34064,-1
ENST00000389054,35592,-1
ENST00000389054,37538,-1
ENST00000389054,38309,-1
ENST00000389054,39320,-1
ENST00000389054,41687,-1
ENST00000389054,45921,-1
ENST00000389054,46461,-1
ENST00000389054,49505,-1
ENST00000389054,52008,-1
ENST00000389054,5833,-1
ENST00000389054,61102,-1
ENST00000389054,61180,-1
ENST00000389054,62394,-1
ENST00000389054,63638,-1
ENST00000389054,67593,-1
ENST00000389054,67811,-1
ENST00000389054,75285,-1
ENST00000389054,80527,-1
ENST00000389054,81534,-1
ENST00000389054,84941,-1
ENST00000389054,8828,-1
ENST00000389054,92164,-1
ENST00000389054,94031,-1
ENST00000389054,94443,-1
ENST00000389054,94634,-1
ENST00000389054,94823,-1
ENST00000389054,97708,-1
ENST00000389054,98340,-1
ENST00000389054,99472,-1
ENST00000389131,100019,-1
ENST00000389131,106323,-1
ENST00000389131,10918,-1
ENST00000389131,15132,-1
ENST00000389131,16704,-1
ENST00000389131,20024,-1
ENST00000389131,20386,-1
ENST00000389131,21515,-1
ENST00000389131,22131,-1
ENST00000389131,25924,-1
ENST00000389131,27827,-1
ENST00000389131,28222,-1
ENST00000389131,29388,-1
ENST00000389131,30296,-1
ENST00000389131,34092,-1
ENST00000389131,36214,-1
ENST00000389131,37516,-1
ENST00000389131,37752,-1
ENST00000389131,39064,-1
ENST00000389131,40329,-1
ENST00000389131,40339,-1
ENST00000389131,41115,-1
ENST00000389131,43330,-1
ENST00000389131,45761,-1
ENST00000389131,46160,-1
ENST00000389131,51530,-1
ENST00000389131,51996,-1
ENST00000389131,53291,-1
ENST00000389131,56425,-1
ENST00000389131,5738,-1
ENST00000389131,587,-1
ENST00000389131,59860,-1
ENST00000389131,65454,-1
ENST00000389131,66823,-1
ENST00000389131,7189,-1
ENST00000389131,72494,-1
ENST00000389131,73384,-1
ENST00000389131,75001,-1
ENST00000389131,7559,-1
ENST00000389131,76108,-1
ENST00000389131,76706,-1
ENST00000389131,779,-1
ENST00000389131,79184,-1
ENST00000389131,79389,-1
ENST00000389131,80346,-1
ENST00000389131,82144,-1
ENST00000389131,82684,-1
ENST00000389131,86874,-1
ENST00000389131,86992,-1
ENST00000389131,89763,-1
ENST00000389131,90015,-1
ENST00000389131,93551,-1
ENST00000389131,95603,-1
ENST00000389131,97296,-1
ENST00000389131,97427,-1
ENST00000389221,20740,-1
ENST00000389221,23493,-1
ENST00000389221,33512,-1
ENST00000389221,36415,-1
ENST00000389221,49037,-1
ENST00000389221,50132,-1
ENST00000389221,7400,-1
ENST00000389221,8984,-1
ENST00000389384,2069,-1
ENST00000389384,2336,-1
ENST00000389384,4117,-1
ENST00000389532,10676,-1
ENST00000389532,11289,-1
ENST00000389532,16428,-1
ENST00000389532,19749,-1
ENST00000389532,20986,-1
ENST00000389532,26101,-1
ENST00000389532,27159,-1
ENST00000389532,27958,-1
ENST00000389532,29532,-1
ENST00000389532,31430,-1
ENST00000389532,32208,-1
ENST00000389532,36165,-1
ENST00000389532,37260,-1
ENST00000389532,40283,-1
ENST00000389532,40423,-1
ENST00000389532,43683,-1
ENST00000389532,44476,-1
ENST00000389532,45619,-1
ENST00000389532,49278,-1
ENST00000389532,49347,-1
ENST00000389532,50201,-1
ENST00000389532,50376,-1
ENST00000389532,53826,-1
ENST00000389532,54087,-1
ENST00000389532,55066,-1
ENST00000389532,55374,-1
ENST00000389532,5742,-1
ENST00000389532,57990,-1
ENST00000389532,65513,-1
ENST00000389532,70451,-1
ENST00000389532,79293,-1
ENST00000389532,83040,-1
ENST00000389532,83217,-1
ENST00000389532,84108,-1
ENST00000389532,85401,-1
ENST00000389532,87382,-1
ENST00000389532,88516,-1
ENST00000389532,93518,-1
ENST00000389532,98067,-1
ENST00000389629,13279,-1
ENST00000389629,15427,-1
ENST00000389629,15855,-1
ENST00000389629,16667,-1
ENST00000389629,16964,-1
ENST00000389629,19023,-1
ENST00000389629,21357,-1
ENST00000389629,27088,-1
ENST00000389629,29661,-1
ENST00000389629,32759,-1
ENST00000389629,33391,-1
ENST00000389629,35583,-1
ENST00000389629,36336,-1
ENST00000389629,3769,-1
ENST00000389629,41290,-1
ENST00000389629,44308,-1
ENST00000389629,46978,-1
ENST00000389629,50146,-1
ENST00000389629,52341,-1
ENST00000389629,53744,-1
ENST00000389629,56945,-1
ENST00000389629,57577,-1
ENST00000389629,57640,-1
ENST00000389629,59251,-1
ENST00000389629,60924,-1
ENST00000389629,62257,-1
ENST00000389629,6406,-1
ENST00000389629,64316,-1
ENST00000389629,64353,-1
ENST00000389629,64967,-1
ENST00000389629,6618,-1
ENST00000389629,7882,-1
ENST00000389629,8700,-1
ENST00000389641,100744,-1
ENST00000389641,105928,-1
ENST00000389641,107932,-1
ENST00000389641,11802,-1
ENST00000389641,12960,-1
ENST00000389641,14425,-1
ENST00000389641,14673,-1
ENST00000389641,24942,-1
ENST00000389641,2645,-1
ENST00000389641,38190,-1
ENST00000389641,40258,-1
ENST00000389641,40642,-1
ENST00000389641,40813,-1
ENST00000389641,42642,-1
ENST00000389641,43345,-1
ENST00000389641,47216,-1
ENST00000389641,48778,-1
ENST00000389641,50788,-1
ENST00000389641,51693,-1
ENST00000389641,53046,-1
ENST00000389641,53232,-1
ENST00000389641,5437,-1
ENST00000389641,6054,-1
ENST00000389641,66315,-1
ENST00000389641,69394,-1
ENST00000389641,72722,-1
ENST00000389641,72796,-1
ENST00000389641,7581,-1
ENST00000389641,79838,-1
ENST00000389641,81785,-1
ENST00000389641,83782,-1
ENST00000389641,84151,-1
ENST00000389641,8508,-1
ENST00000389641,90169,-1
ENST00000389641,91633,-1
ENST00000389641,92124,-1
ENST00000389641,92780,-1
ENST00000389641,94601,-1
ENST00000389641,96989,-1
ENST00000389641,97372,-1
ENST00000389641,9879,-1
ENST00000389709,10139,-1
ENST00000389709,11185,-1
ENST00000389709,14153,-1
ENST00000389709,15458,-1
ENST00000389709,16464,-1
ENST00000389709,19032,-1
ENST00000389709,19431,-1
ENST00000389709,22298,-1
ENST00000389709,26349,-1
ENST00000389709,28734,-1
ENST00000389709,29218,-1
ENST00000389709,33522,-1
ENST00000389709,36818,-1
ENST00000389709,36987,-1
ENST00000389709,38313,-1
ENST00000389709,458,-1
ENST00000389805,10519,-1
ENST00000389805,1223,-1
ENST00000389805,12394,-1
ENST00000389805,13300,-1
ENST00000389805,16712,-1
ENST00000389805,2364,-1
ENST00000389805,3121,-1
ENST00000389805,7191,-1
ENST00000389805,9358,-1
ENST00000389858,100968,-1
ENST00000389858,101452,-1
ENST00000389858,14716,-1
ENST00000389858,15009,-1
ENST00000389858,1522,-1
ENST00000389858,15896,-1
ENST00000389858,16442,-1
ENST00000389858,2080,-1
ENST00000389858,21460,-1
ENST00000389858,24506,-1
ENST00000389858,24711,-1
ENST00000389858,25744,-1
ENST00000389858,26521,-1
ENST00000389858,26739,-1
ENST00000389858,2793,-1
ENST00000389858,2823,-1
ENST00000389858,28873,-1
ENST00000389858,30821,-1
ENST00000389858,3362,-1
ENST00000389858,34099,-1
ENST00000389858,34891,-1
ENST00000389858,35556,-1
ENST00000389858,39693,-1
ENST00000389858,40998,-1
ENST00000389858,41074,-1
ENST00000389858,45829,-1
ENST00000389858,46095,-1
ENST00000389858,48023,-1
ENST00000389858,51879,-1
ENST00000389858,58264,-1
ENST00000389858,58790,-1
ENST00000389858,59099,-1
ENST00000389858,5921,-1
ENST00000389858,59348,-1
ENST00000389858,60421,-1
ENST00000389858,61263,-1
ENST00000389858,61599,-1
ENST00000389858,64456,-1
ENST00000389858,67349,-1
ENST00000389858,68384,-1
ENST00000389858,68961,-1
ENST00000389858,71970,-1
ENST00000389858,72892,-1
ENST00000389858,75037,-1
ENST00000389858,76472,-1
ENST00000389858,78180,-1
ENST00000389858,7826,-1
ENST00000389858,79939,-1
ENST00000389858,81263,-1
ENST00000389858,81284,-1
ENST00000389858,81348,-1
ENST00000389858,82005,-1
ENST00000389858,82217,-1
ENST00000389858,82597,-1
ENST00000389858,91371,-1
ENST00000389858,92213,-1
ENST00000389858,92331,-1
ENST00000389858,96960,-1
ENST00000389919,1319,-1
ENST00000389919,1486,-1
ENST00000389919,15264,-1
ENST00000389919,15917,-1
ENST00000389919,16858,-1
ENST00000389919,1840,-1
ENST00000389919,19732,-1
ENST00000389919,19950,-1
ENST00000389919,24934,-1
ENST00000389919,25366,-1
ENST00000389919,26009,-1
ENST00000389919,3175,-1
ENST00000389919,35370,-1
ENST00000389919,3619,-1
ENST00000389919,42676,-1
ENST00000389919,5330,-1
ENST00000389919,5945,-1
ENST00000389919,5982,-1
ENST00000389919,7266,-1
ENST00000389919,8831,-1
ENST00000391411,11644,-1
ENST00000391411,119,-1
ENST00000391411,13889,-1
ENST00000391411,17776,-1
ENST00000391411,18173,-1
ENST00000391411,18735,-1
ENST00000391411,19039,-1
ENST00000391411,1955,-1
ENST00000391411,19976,-1
ENST00000391411,20362,-1
ENST00000391411,21614,-1
ENST00000391411,21919,-1
ENST00000391411,22784,-1
ENST00000391411,23092,-1
ENST00000391411,4080,-1
ENST00000391411,772,-1
ENST00000391411,9612,-1
ENST00000391411,9784,-1
ENST00000391440,1080,-1
ENST00000392027,4348,-1
ENST00000392038,21363,-1
ENST00000392038,25771,-1
ENST00000392038,28356,-1
ENST00000392038,29331,-1
ENST00000392038,30432,-1
ENST00000392038,31682,-1
ENST00000392038,33441,-1
ENST00000392038,33525,-1
ENST00000392038,34102,-1
ENST00000392038,35213,-1
ENST00000392038,39206,-1
ENST00000392038,41881,-1
ENST00000392038,43353,-1
ENST00000392038,44537,-1
ENST00000392038,52770,-1
ENST00000392038,53752,-1
ENST00000392038,8377,-1
ENST00000392067,100055,-1
ENST00000392067,100972,-1
ENST00000392067,102504,-1
ENST00000392067,102799,-1
ENST00000392067,103186,-1
ENST00000392067,103873,-1
ENST00000392067,106017,-1
ENST00000392067,106296,-1
ENST00000392067,10673,-1
ENST00000392067,107054,-1
ENST00000392067,111886,-1
ENST00000392067,113174,-1
ENST00000392067,113463,-1
ENST00000392067,114398,-1
ENST00000392067,115930,-1
ENST00000392067,117502,-1
ENST00000392067,117948,-1
ENST00000392067,11882,-1
ENST00000392067,119073,-1
ENST00000392067,119416,-1
ENST00000392067,121887,-1
ENST00000392067,12237,-1
ENST00000392067,122370,-1
ENST00000392067,123287,-1
ENST00000392067,125665,-1
ENST00000392067,126222,-1
ENST00000392067,126439,-1
ENST00000392067,127029,-1
ENST00000392067,128938,-1
ENST00000392067,135139,-1
ENST00000392067,136759,-1
ENST00000392067,136946,-1
ENST00000392067,137313,-1
ENST00000392067,138818,-1
ENST00000392067,139680,-1
ENST00000392067,141674,-1
ENST00000392067,142982,-1
ENST00000392067,143063,-1
